Calendar,GPST,x-ecef(m),y-ecef(m),z-ecef(m),Q,ns,sdx(m),sdy(m),sdz(m),sdxy(m),sdyz(m),sdzx(m),age(s),ratio
2019/12/21,9:18:30,-1132914.675,6092525.393,1504632.901,5,8,3.4856,8.3936,3.6007,-4.1079,2.8734,-1.9004,0,0
2019/12/21,9:19:00,-1132914.583,6092524.822,1504632.487,5,8,3.4913,8.4154,3.5965,-4.1258,2.8868,-1.9045,0,0
2019/12/21,9:19:30,-1132914.791,6092525.459,1504632.66,5,8,3.497,8.437,3.5925,-4.1437,2.9006,-1.9087,0,0
2019/12/21,9:20:00,-1132914.936,6092525.84,1504633.099,5,8,3.5027,8.4585,3.5884,-4.1614,2.9145,-1.913,0,0
2019/12/21,9:20:30,-1132914.96,6092525.905,1504632.662,5,8,3.5084,8.4797,3.5845,-4.179,2.9287,-1.9173,0,0
2019/12/21,9:21:00,-1132914.734,6092525.777,1504632.704,5,8,3.5141,8.5008,3.5806,-4.1964,2.9431,-1.9216,0,0
2019/12/21,9:21:30,-1132914.575,6092525.157,1504632.661,5,8,3.5198,8.5216,3.5767,-4.2137,2.9577,-1.926,0,0
2019/12/21,9:22:00,-1132914.594,6092524.873,1504632.779,5,9,3.2986,7.9579,2.961,-3.7464,1.6207,-1.1126,0,0
2019/12/21,9:22:30,-1132914.733,6092525.356,1504632.879,5,9,3.3043,7.9786,2.9571,-3.7646,1.6471,-1.1199,0,0
2019/12/21,9:23:00,-1132914.983,6092525.573,1504632.945,5,9,3.3101,7.9992,2.9533,-3.7827,1.6737,-1.1274,0,0
2019/12/21,9:23:30,-1132914.642,6092525.133,1504632.872,5,10,2.8671,6.5145,2.9195,-2.5796,2.2035,-1.4098,0,0
2019/12/21,9:24:00,-1132914.678,6092525.037,1504632.502,5,9,3.3217,8.04,2.9459,-3.8186,1.7274,-1.1426,0,0
2019/12/21,9:24:30,-1132914.647,6092525.817,1504632.822,5,9,3.3276,8.0602,2.9423,-3.8364,1.7544,-1.1505,0,0
2019/12/21,9:25:00,-1132914.7,6092525.089,1504633.004,5,10,2.8748,6.5662,2.9104,-2.6281,2.2577,-1.4252,0,0
2019/12/21,9:25:30,-1132914.782,6092525.198,1504633.215,5,10,2.8775,6.5838,2.9075,-2.6444,2.2761,-1.4305,0,0
2019/12/21,9:26:00,-1132914.771,6092525.634,1504632.797,5,10,2.8802,6.6014,2.9047,-2.6607,2.2946,-1.4358,0,0
2019/12/21,9:26:30,-1132914.887,6092525.614,1504633.124,5,10,2.8831,6.6193,2.9021,-2.677,2.3133,-1.4412,0,0
2019/12/21,9:27:00,-1132914.71,6092524.476,1504632.548,5,10,2.886,6.6373,2.8995,-2.6933,2.3321,-1.4467,0,0
2019/12/21,9:27:30,-1132914.781,6092525.498,1504632.605,5,10,2.8889,6.6554,2.8971,-2.7097,2.351,-1.4522,0,0
2019/12/21,9:28:00,-1132914.79,6092524.667,1504633.155,5,10,2.892,6.6737,2.8947,-2.726,2.3701,-1.4578,0,0
2019/12/21,9:28:30,-1132914.717,6092525.3,1504633,5,10,2.8951,6.6921,2.8925,-2.7424,2.3892,-1.4635,0,0
2019/12/21,9:29:00,-1132914.598,6092525.082,1504632.81,5,10,2.8982,6.7107,2.8904,-2.7589,2.4085,-1.4692,0,0
2019/12/21,9:29:30,-1132914.545,6092524.059,1504632.672,5,10,2.9015,6.7294,2.8883,-2.7753,2.4278,-1.475,0,0
2019/12/21,9:30:00,-1132914.689,6092524.665,1504632.822,5,10,2.9048,6.7482,2.8864,-2.7918,2.4473,-1.4809,0,0
2019/12/21,9:30:30,-1132914.743,6092524.341,1504632.767,5,10,2.9081,6.7672,2.8846,-2.8083,2.4669,-1.4868,0,0
2019/12/21,9:31:00,-1132914.721,6092524.575,1504632.614,5,10,2.9115,6.7863,2.8829,-2.8248,2.4865,-1.4928,0,0
2019/12/21,9:31:30,-1132914.458,6092524.625,1504632.75,5,10,2.915,6.8055,2.8813,-2.8413,2.5062,-1.4988,0,0
2019/12/21,9:32:00,-1132914.644,6092525.003,1504632.728,5,10,2.9186,6.8249,2.8799,-2.8579,2.526,-1.5049,0,0
2019/12/21,9:32:30,-1132914.73,6092525.084,1504632.845,5,10,2.9222,6.8444,2.8785,-2.8744,2.5459,-1.5111,0,0
2019/12/21,9:33:00,-1132914.819,6092525.289,1504632.809,5,10,2.9258,6.864,2.8773,-2.891,2.5658,-1.5173,0,0
2019/12/21,9:33:30,-1132914.659,6092524.549,1504632.813,5,10,2.9295,6.8837,2.8761,-2.9076,2.5858,-1.5236,0,0
2019/12/21,9:34:00,-1132914.561,6092524.418,1504632.568,5,10,2.9333,6.9035,2.8751,-2.9241,2.6058,-1.5299,0,0
2019/12/21,9:34:30,-1132914.557,6092525.013,1504632.787,5,10,2.9372,6.9234,2.8742,-2.9407,2.6259,-1.5363,0,0
2019/12/21,9:35:00,-1132914.485,6092524.845,1504632.86,5,10,2.9411,6.9434,2.8734,-2.9573,2.646,-1.5427,0,0
2019/12/21,9:35:30,-1132914.519,6092524.305,1504632.923,5,10,2.945,6.9635,2.8727,-2.9738,2.6661,-1.5492,0,0
2019/12/21,9:36:00,-1132914.695,6092524.696,1504632.975,5,10,2.949,6.9837,2.8722,-2.9904,2.6863,-1.5557,0,0
2019/12/21,9:36:30,-1132914.534,6092525.352,1504632.884,5,10,2.9531,7.004,2.8717,-3.0069,2.7065,-1.5623,0,0
2019/12/21,9:37:00,-1132914.643,6092525.051,1504633.075,5,10,2.9572,7.0243,2.8714,-3.0235,2.7267,-1.5689,0,0
2019/12/21,9:37:30,-1132914.541,6092525.359,1504633.053,5,10,2.9613,7.0447,2.8712,-3.04,2.7469,-1.5755,0,0
2019/12/21,9:38:00,-1132914.359,6092524.506,1504632.88,5,10,2.9655,7.0652,2.871,-3.0564,2.7671,-1.5822,0,0
2019/12/21,9:38:30,-1132914.713,6092524.789,1504633.205,5,10,2.9698,7.0857,2.871,-3.0729,2.7872,-1.5889,0,0
2019/12/21,9:39:00,-1132914.458,6092524.426,1504632.806,5,10,2.9741,7.1062,2.8711,-3.0893,2.8074,-1.5957,0,0
2019/12/21,9:39:30,-1132914.409,6092523.856,1504633.034,5,10,2.9784,7.1268,2.8713,-3.1057,2.8275,-1.6024,0,0
2019/12/21,9:40:00,-1132914.488,6092523.708,1504632.89,5,10,2.9828,7.1473,2.8716,-3.1221,2.8476,-1.6092,0,0
2019/12/21,9:40:30,-1132914.65,6092524.088,1504632.862,5,10,2.9873,7.1679,2.872,-3.1384,2.8677,-1.616,0,0
2019/12/21,9:41:00,-1132914.442,6092524.453,1504632.722,5,10,2.9917,7.1885,2.8725,-3.1546,2.8877,-1.6229,0,0
2019/12/21,9:41:30,-1132914.486,6092524.772,1504632.761,5,10,2.9962,7.2091,2.8731,-3.1708,2.9077,-1.6297,0,0
2019/12/21,9:42:00,-1132914.474,6092523.929,1504632.906,5,10,3.0008,7.2296,2.8738,-3.1869,2.9275,-1.6366,0,0
2019/12/21,9:42:30,-1132914.401,6092524.616,1504632.788,5,10,3.0053,7.2501,2.8746,-3.203,2.9473,-1.6434,0,0
2019/12/21,9:43:00,-1132914.523,6092524.661,1504632.829,5,10,3.0099,7.2706,2.8755,-3.2189,2.9671,-1.6503,0,0
2019/12/21,9:43:30,-1132914.233,6092524.075,1504633.041,5,10,3.0146,7.2909,2.8765,-3.2348,2.9867,-1.6571,0,0
2019/12/21,9:44:00,-1132914.753,6092524.549,1504632.87,5,10,3.0192,7.3112,2.8775,-3.2506,3.0062,-1.6639,0,0
2019/12/21,9:44:30,-1132914.521,6092524.777,1504633.115,5,10,3.0239,7.3314,2.8787,-3.2664,3.0256,-1.6708,0,0
2019/12/21,9:45:00,-1132914.724,6092524.692,1504632.962,5,10,3.0286,7.3515,2.8799,-3.282,3.0449,-1.6776,0,0
2019/12/21,9:45:30,-1132914.631,6092524.688,1504632.964,5,10,3.0334,7.3715,2.8812,-3.2975,3.0641,-1.6844,0,0
2019/12/21,9:46:00,-1132914.634,6092525.14,1504633.01,5,10,3.0381,7.3913,2.8825,-3.3128,3.0831,-1.6911,0,0
2019/12/21,9:46:30,-1132914.6,6092523.626,1504632.663,5,10,3.0429,7.411,2.884,-3.3281,3.1019,-1.6978,0,0
2019/12/21,9:47:00,-1132914.35,6092524.058,1504632.973,5,10,3.0476,7.4305,2.8855,-3.3432,3.1206,-1.7045,0,0
2019/12/21,9:47:30,-1132914.36,6092524.072,1504632.816,5,10,3.0524,7.4497,2.887,-3.3581,3.1392,-1.7111,0,0
2019/12/21,9:48:00,-1132914.486,6092524.787,1504633.315,5,10,3.0572,7.4688,2.8886,-3.373,3.1575,-1.7177,0,0
2019/12/21,9:48:30,-1132914.494,6092524.424,1504633.004,5,10,3.062,7.4877,2.8903,-3.3876,3.1756,-1.7242,0,0
2019/12/21,9:49:00,-1132914.344,6092524.076,1504632.617,5,10,3.0667,7.5063,2.892,-3.4021,3.1935,-1.7307,0,0
2019/12/21,9:49:30,-1132914.714,6092524.73,1504632.937,5,10,3.0715,7.5246,2.8937,-3.4164,3.2112,-1.7371,0,0
2019/12/21,9:50:00,-1132914.356,6092523.664,1504632.799,5,10,3.0763,7.5426,2.8955,-3.4305,3.2287,-1.7434,0,0
2019/12/21,9:50:30,-1132914.339,6092523.885,1504632.755,5,10,3.0811,7.5603,2.8972,-3.4444,3.2459,-1.7496,0,0
2019/12/21,9:51:00,-1132914.589,6092524.516,1504633.111,5,10,3.0858,7.5777,2.8991,-3.4581,3.2628,-1.7558,0,0
2019/12/21,9:51:30,-1132914.985,6092525.594,1504633.138,5,10,3.0905,7.5948,2.9009,-3.4716,3.2795,-1.7618,0,0
2019/12/21,9:52:00,-1132914.641,6092524.153,1504632.741,5,10,3.0953,7.6114,2.9027,-3.4848,3.2959,-1.7677,0,0
2019/12/21,9:52:30,-1132914.586,6092524.459,1504632.954,5,10,3.0999,7.6277,2.9046,-3.4978,3.312,-1.7735,0,0
2019/12/21,9:53:00,-1132914.777,6092524.703,1504633.44,5,10,3.1046,7.6436,2.9065,-3.5106,3.3277,-1.7793,0,0
2019/12/21,9:53:30,-1132914.777,6092524.602,1504633.317,5,9,3.1092,8.6071,3.3217,-3.5226,4.1809,-1.7844,0,0
2019/12/21,9:54:00,-1132914.763,6092523.514,1504633.056,5,9,3.1139,8.6407,3.3294,-3.5429,4.2073,-1.7964,0,0
2019/12/21,9:54:30,-1132914.273,6092523.71,1504632.904,5,9,3.1185,8.6739,3.3371,-3.563,4.2335,-1.8082,0,0
2019/12/21,9:55:00,-1132914.55,6092523.747,1504632.927,5,9,3.1232,8.7066,3.3448,-3.5829,4.2593,-1.8199,0,0
2019/12/21,9:55:30,-1132914.376,6092523.464,1504632.842,5,9,3.1279,8.7389,3.3524,-3.6025,4.2848,-1.8314,0,0
2019/12/21,9:56:00,-1132914.69,6092525.068,1504633.283,5,9,3.1326,8.7706,3.36,-3.6219,4.3099,-1.8428,0,0
2019/12/21,9:56:30,-1132914.908,6092525.565,1504633.363,5,8,3.1595,11.3109,3.4858,-3.2561,5.0181,-1.7609,0,0
2019/12/21,9:57:00,-1132914.793,6092525.139,1504633.308,5,8,3.1631,11.3644,3.4998,-3.284,5.0615,-1.7721,0,0
2019/12/21,9:57:30,-1132914.11,6092523.097,1504632.851,5,8,3.1668,11.4171,3.5138,-3.3115,5.1043,-1.7832,0,0
2019/12/21,9:58:00,-1132914.539,6092523.943,1504632.844,5,8,3.1705,11.4688,3.5279,-3.3384,5.1465,-1.7942,0,0
2019/12/21,9:58:30,-1132914.624,6092524.945,1504633.117,5,8,3.1743,11.5195,3.5419,-3.3649,5.188,-1.805,0,0
2019/12/21,9:59:00,-1132914.432,6092524.057,1504632.834,5,9,3.1608,8.9471,3.4044,-3.7314,4.4508,-1.9069,0,0
2019/12/21,9:59:30,-1132914.585,6092524.936,1504633.151,5,9,3.1654,8.9738,3.4114,-3.7483,4.4724,-1.9167,0,0
2019/12/21,10:00:00,-1132914.319,6092523.805,1504633.091,5,9,3.2313,9.6936,3.7535,-4.0534,5.077,-2.1637,0,0
2019/12/21,10:00:30,-1132914.604,6092523.565,1504632.737,5,9,3.2361,9.7149,3.7613,-4.0686,5.0958,-2.1732,0,0
2019/12/21,10:01:00,-1132914.573,6092525.047,1504633.179,5,9,3.2407,9.7348,3.7688,-4.0832,5.1136,-2.1821,0,0
2019/12/21,10:01:30,-1132914.135,6092523.847,1504633.075,5,9,3.2453,9.7531,3.7758,-4.097,5.1304,-2.1907,0,0
2019/12/21,10:02:00,-1132914.74,6092525.394,1504633.59,5,9,3.2497,9.7698,3.7824,-4.1101,5.146,-2.1987,0,0
2019/12/21,10:02:30,-1132914.523,6092524.997,1504633.043,5,9,3.254,9.7848,3.7885,-4.1225,5.1606,-2.2062,0,0
2019/12/21,10:03:00,-1132914.491,6092524.158,1504633.126,5,9,3.2581,9.7981,3.7942,-4.1341,5.1739,-2.2132,0,0
2019/12/21,10:03:30,-1132914.534,6092524.739,1504633.193,5,9,3.2622,9.8096,3.7993,-4.1448,5.1861,-2.2197,0,0
2019/12/21,10:04:00,-1132914.262,6092524.074,1504633.159,5,9,3.266,9.8193,3.804,-4.1548,5.197,-2.2257,0,0
2019/12/21,10:04:30,-1132914.633,6092524.745,1504633.258,5,9,3.2698,9.8271,3.8081,-4.1639,5.2067,-2.2311,0,0
2019/12/21,10:05:00,-1132914.657,6092525.21,1504633.479,5,9,3.2733,9.833,3.8116,-4.1721,5.2151,-2.2359,0,0
2019/12/21,10:05:30,-1132914.513,6092524.581,1504633.199,5,9,3.2767,9.8369,3.8146,-4.1795,5.2222,-2.2401,0,0
2019/12/21,10:06:00,-1132914.552,6092525.493,1504633.261,5,9,3.28,9.8389,3.8171,-4.1859,5.228,-2.2437,0,0
2019/12/21,10:06:30,-1132914.525,6092525.211,1504633.563,5,9,3.283,9.8388,3.8189,-4.1915,5.2324,-2.2468,0,0
2019/12/21,10:07:00,-1132914.718,6092524.944,1504633.499,5,9,3.2859,9.8367,3.8202,-4.1962,5.2354,-2.2492,0,0
2019/12/21,10:07:30,-1132914.357,6092525.57,1504633.435,5,9,3.2886,9.8326,3.8208,-4.1999,5.2371,-2.251,0,0
2019/12/21,10:08:00,-1132914.367,6092524.548,1504633.298,5,9,3.2911,9.8264,3.8208,-4.2027,5.2374,-2.2521,0,0
2019/12/21,10:08:30,-1132914.589,6092524.553,1504633.027,5,9,3.2935,9.8181,3.8202,-4.2046,5.2363,-2.2527,0,0
2019/12/21,10:09:00,-1132914.406,6092524.263,1504633.006,5,9,3.2956,9.8077,3.819,-4.2055,5.2339,-2.2526,0,0
2019/12/21,10:09:30,-1132914.375,6092524.388,1504633.247,5,9,3.2976,9.7953,3.8172,-4.2055,5.23,-2.2518,0,0
2019/12/21,10:10:00,-1132914.302,6092524.475,1504633.22,5,9,3.2993,9.7808,3.8147,-4.2046,5.2247,-2.2504,0,0
2019/12/21,10:10:30,-1132914.552,6092524.551,1504633.066,5,9,3.3009,9.7642,3.8116,-4.2028,5.218,-2.2484,0,0
2019/12/21,10:11:00,-1132914.504,6092524.93,1504633.106,5,9,3.3023,9.7455,3.8079,-4.2,5.21,-2.2457,0,0
2019/12/21,10:11:30,-1132914.279,6092525.351,1504633.403,5,9,3.3036,9.7249,3.8036,-4.1963,5.2005,-2.2424,0,0
2019/12/21,10:12:00,-1132914.549,6092524.136,1504633.303,5,9,3.3046,9.7022,3.7986,-4.1917,5.1897,-2.2385,0,0
2019/12/21,10:12:30,-1132914.434,6092525.049,1504633.222,5,9,3.3055,9.6775,3.7931,-4.1863,5.1776,-2.2339,0,0
2019/12/21,10:13:00,-1132914.252,6092525.267,1504633.469,5,9,3.3062,9.6509,3.7869,-4.1799,5.1641,-2.2288,0,0
2019/12/21,10:13:30,-1132914.263,6092525.009,1504633.382,5,9,3.3067,9.6224,3.7802,-4.1728,5.1493,-2.223,0,0
2019/12/21,10:14:00,-1132914.202,6092525.117,1504633.27,5,9,3.3071,9.592,3.7729,-4.1647,5.1333,-2.2166,0,0
2019/12/21,10:14:30,-1132914.409,6092523.757,1504632.988,5,9,3.3073,9.5598,3.765,-4.1559,5.116,-2.2096,0,0
2019/12/21,10:15:00,-1132914.4,6092524.215,1504633.146,5,9,3.3073,9.5258,3.7566,-4.1463,5.0974,-2.202,0,0
2019/12/21,10:15:30,-1132914.25,6092524.377,1504632.924,5,9,3.3073,9.4902,3.7477,-4.1359,5.0777,-2.1938,0,0
2019/12/21,10:16:00,-1132914.385,6092524.548,1504633.466,5,9,3.3071,9.4528,3.7383,-4.1248,5.0568,-2.1851,0,0
2019/12/21,10:16:30,-1132914.221,6092524.196,1504633.146,5,9,3.3067,9.4139,3.7283,-4.1129,5.0348,-2.1758,0,0
2019/12/21,10:17:00,-1132914.387,6092524.798,1504633.205,5,9,3.3063,9.3734,3.7179,-4.1004,5.0117,-2.166,0,0
2019/12/21,10:17:30,-1132914.338,6092524.429,1504633.058,5,9,3.3057,9.3315,3.707,-4.0872,4.9876,-2.1557,0,0
2019/12/21,10:18:00,-1132913.996,6092524.523,1504633.363,5,9,3.305,9.2881,3.6957,-4.0734,4.9624,-2.1448,0,0
2019/12/21,10:18:30,-1132914.264,6092524.958,1504633.255,5,9,3.3042,9.2434,3.684,-4.059,4.9362,-2.1335,0,0
2019/12/21,10:19:00,-1132914.551,6092524.603,1504633.318,5,9,3.3034,9.1974,3.6719,-4.044,4.9092,-2.1217,0,0
2019/12/21,10:19:30,-1132914.651,6092525.005,1504633.48,5,9,3.3024,9.1503,3.6594,-4.0285,4.8812,-2.1094,0,0
2019/12/21,10:20:00,-1132914.244,6092525.086,1504633.412,5,9,3.3014,9.1019,3.6466,-4.0125,4.8524,-2.0967,0,0
2019/12/21,10:20:30,-1132914.078,6092525.093,1504633.483,5,9,3.3003,9.0526,3.6335,-3.996,4.8228,-2.0836,0,0
2019/12/21,10:21:00,-1132914.318,6092526.165,1504633.814,5,9,3.2992,9.0022,3.62,-3.979,4.7924,-2.0701,0,0
2019/12/21,10:21:30,-1132914.49,6092525.593,1504633.674,5,9,3.2981,8.9509,3.6063,-3.9617,4.7613,-2.0561,0,0
2019/12/21,10:22:00,-1132914.356,6092525.578,1504633.761,5,9,3.2969,8.8988,3.5923,-3.944,4.7295,-2.0418,0,0
2019/12/21,10:22:30,-1132914.201,6092524.38,1504633.429,5,9,3.2957,8.8458,3.5781,-3.926,4.6971,-2.0271,0,0
2019/12/21,10:23:00,-1132914.361,6092524.04,1504633.077,5,9,3.2944,8.7922,3.5637,-3.9076,4.664,-2.0121,0,0
2019/12/21,10:23:30,-1132914.249,6092524.372,1504633.216,5,9,3.2932,8.7379,3.5491,-3.889,4.6305,-1.9968,0,0
2019/12/21,10:24:00,-1132914.502,6092525.38,1504633.535,5,9,3.2919,8.6831,3.5343,-3.8701,4.5964,-1.9811,0,0
2019/12/21,10:24:30,-1132914.369,6092525.221,1504633.352,5,9,3.2907,8.6277,3.5194,-3.8511,4.5618,-1.9652,0,0
2019/12/21,10:25:00,-1132914.435,6092525.442,1504633.598,5,9,3.2895,8.5719,3.5043,-3.8318,4.5268,-1.9489,0,0
2019/12/21,10:25:30,-1132914.264,6092525.17,1504633.471,5,9,3.2883,8.5156,3.4892,-3.8124,4.4914,-1.9324,0,0
2019/12/21,10:26:00,-1132913.987,6092524.726,1504633.145,5,9,3.2872,8.4591,3.474,-3.7928,4.4556,-1.9156,0,0
2019/12/21,10:26:30,-1132914.003,6092524.77,1504633.321,5,9,3.286,8.4023,3.4587,-3.7731,4.4196,-1.8986,0,0
2019/12/21,10:27:00,-1132914.237,6092525.679,1504633.536,5,9,3.285,8.3453,3.4433,-3.7534,4.3832,-1.8814,0,0
2019/12/21,10:27:30,-1132914.18,6092524.5,1504633.344,5,9,3.284,8.2881,3.4279,-3.7336,4.3465,-1.8639,0,0
2019/12/21,10:28:00,-1132914.505,6092525.575,1504633.416,5,9,3.283,8.2308,3.4126,-3.7138,4.3097,-1.8463,0,0
2019/12/21,10:28:30,-1132914.005,6092524.749,1504633.446,5,10,2.8938,7.374,3.387,-2.8612,4.163,-1.7137,0,0
2019/12/21,10:29:00,-1132913.766,6092524.857,1504633.335,5,10,2.894,7.3356,3.3733,-2.8513,4.1359,-1.7048,0,0
2019/12/21,10:29:30,-1132914.12,6092524.091,1504633.372,5,10,2.8943,7.2968,3.3595,-2.8412,4.1084,-1.6958,0,0
2019/12/21,10:30:00,-1132913.857,6092524.864,1504633.33,5,10,2.8945,7.2577,3.3456,-2.8311,4.0807,-1.6866,0,0
2019/12/21,10:30:30,-1132913.994,6092525.654,1504633.677,5,10,2.8948,7.2183,3.3315,-2.8209,4.0526,-1.6773,0,0
2019/12/21,10:31:00,-1132914.112,6092524.816,1504633.524,5,10,2.8951,7.1787,3.3175,-2.8106,4.0243,-1.6679,0,0
2019/12/21,10:31:30,-1132914.108,6092525.065,1504633.432,5,10,2.8954,7.1389,3.3034,-2.8003,3.9957,-1.6584,0,0
2019/12/21,10:32:00,-1132914.292,6092525.425,1504633.689,5,10,2.8957,7.0989,3.2892,-2.7899,3.9669,-1.6487,0,0
2019/12/21,10:32:30,-1132914.253,6092525.149,1504633.352,5,10,2.8961,7.0587,3.275,-2.7795,3.9379,-1.639,0,0
2019/12/21,10:33:00,-1132914.178,6092525.277,1504633.688,5,10,2.8964,7.0185,3.2609,-2.769,3.9087,-1.6292,0,0
2019/12/21,10:33:30,-1132914.192,6092525.155,1504633.606,5,10,2.8969,6.9781,3.2467,-2.7586,3.8794,-1.6193,0,0
2019/12/21,10:34:00,-1132914.284,6092524.388,1504633.528,5,10,2.8973,6.9377,3.2325,-2.7482,3.85,-1.6094,0,0
2019/12/21,10:34:30,-1132914.426,6092525.249,1504633.458,5,10,2.8978,6.8973,3.2184,-2.7378,3.8204,-1.5994,0,0
2019/12/21,10:35:00,-1132914.135,6092524.741,1504633.654,5,10,2.8983,6.8569,3.2042,-2.7275,3.7907,-1.5893,0,0
2019/12/21,10:35:30,-1132914.358,6092524.6,1504633.445,5,10,2.8989,6.8166,3.1902,-2.7172,3.7609,-1.5792,0,0
2019/12/21,10:36:00,-1132914.056,6092524.346,1504633.26,5,10,2.8995,6.7763,3.1762,-2.7069,3.7311,-1.569,0,0
2019/12/21,10:36:30,-1132914.18,6092524.527,1504633.313,5,10,2.9001,6.7361,3.1622,-2.6967,3.7012,-1.5588,0,0
2019/12/21,10:37:00,-1132914.111,6092524.101,1504633.016,5,10,2.9008,6.696,3.1484,-2.6867,3.6713,-1.5486,0,0
2019/12/21,10:37:30,-1132914.076,6092524.754,1504633.462,5,10,2.9015,6.656,3.1346,-2.6767,3.6414,-1.5383,0,0
2019/12/21,10:38:00,-1132914.047,6092524.35,1504633.515,5,10,2.9023,6.6162,3.1209,-2.6668,3.6115,-1.528,0,0
2019/12/21,10:38:30,-1132914.197,6092524.915,1504633.823,5,10,2.9031,6.5765,3.1073,-2.657,3.5816,-1.5177,0,0
2019/12/21,10:39:00,-1132914.336,6092525.214,1504633.531,5,10,2.904,6.5371,3.0938,-2.6473,3.5517,-1.5074,0,0
2019/12/21,10:39:30,-1132913.985,6092525.668,1504633.854,5,10,2.9049,6.4979,3.0805,-2.6377,3.5218,-1.497,0,0
2019/12/21,10:40:00,-1132914.247,6092525.116,1504633.479,5,10,2.9058,6.4589,3.0672,-2.6283,3.492,-1.4866,0,0
2019/12/21,10:40:30,-1132914.16,6092524.639,1504633.439,5,10,2.9068,6.4201,3.0541,-2.619,3.4623,-1.4763,0,0
2019/12/21,10:41:00,-1132914.139,6092524.839,1504633.582,5,10,2.9079,6.3817,3.0411,-2.6099,3.4326,-1.4659,0,0
2019/12/21,10:41:30,-1132914.527,6092524.909,1504633.718,5,10,2.909,6.3434,3.0283,-2.6009,3.403,-1.4555,0,0
2019/12/21,10:42:00,-1132914.619,6092524.793,1504633.708,5,10,2.9102,6.3055,3.0156,-2.5921,3.3734,-1.4452,0,0
2019/12/21,10:42:30,-1132914.291,6092524.864,1504633.386,5,10,2.9114,6.2679,3.003,-2.5834,3.344,-1.4348,0,0
2019/12/21,10:43:00,-1132914.258,6092523.849,1504633.295,5,10,2.9127,6.2306,2.9906,-2.5749,3.3147,-1.4244,0,0
2019/12/21,10:43:30,-1132914.115,6092524.626,1504633.318,5,10,2.9141,6.1936,2.9783,-2.5666,3.2855,-1.414,0,0
2019/12/21,10:44:00,-1132914.156,6092524.281,1504633.055,5,10,2.9154,6.157,2.9662,-2.5585,3.2564,-1.4037,0,0
2019/12/21,10:44:30,-1132914.383,6092524.684,1504633.317,5,10,2.9169,6.1207,2.9543,-2.5506,3.2274,-1.3933,0,0
2019/12/21,10:45:00,-1132914.066,6092525.175,1504633.52,5,10,2.9184,6.0848,2.9425,-2.5428,3.1985,-1.383,0,0
2019/12/21,10:45:30,-1132914.584,6092524.518,1504633.009,5,10,2.92,6.0492,2.9309,-2.5352,3.1698,-1.3727,0,0
2019/12/21,10:46:00,-1132914.19,6092525.186,1504633.428,5,10,2.9216,6.014,2.9195,-2.5279,3.1412,-1.3623,0,0
2019/12/21,10:46:30,-1132914.233,6092524.611,1504633.414,5,10,2.9233,5.9792,2.9083,-2.5207,3.1128,-1.352,0,0
2019/12/21,10:47:00,-1132913.594,6092525.012,1504633.469,5,10,2.9251,5.9448,2.8972,-2.5137,3.0845,-1.3417,0,0
2019/12/21,10:47:30,-1132913.99,6092525.136,1504633.643,5,10,2.9269,5.9107,2.8863,-2.5069,3.0563,-1.3314,0,0
2019/12/21,10:48:00,-1132913.919,6092525.74,1504633.432,5,10,2.9287,5.8771,2.8756,-2.5004,3.0283,-1.3211,0,0
2019/12/21,10:48:30,-1132913.824,6092526.465,1504633.625,5,8,3.0472,6.9517,3.3408,-1.7918,3.5731,-0.7637,0,0
2019/12/21,10:49:00,-1132914.035,6092526.293,1504633.709,5,8,3.0482,6.9185,3.3288,-1.79,3.5431,-0.7521,0,0
2019/12/21,10:49:30,-1132914.105,6092524.894,1504633.382,5,10,2.9347,5.7785,2.8445,-2.482,2.9451,-1.2903,0,0
2019/12/21,10:50:00,-1132914.44,6092524.255,1504633.124,5,10,2.9368,5.7465,2.8345,-2.4763,2.9177,-1.28,0,0
2019/12/21,10:50:30,-1132914.342,6092524.342,1504633.494,5,10,2.939,5.7149,2.8247,-2.4708,2.8905,-1.2698,0,0
2019/12/21,10:51:00,-1132914.384,6092524.805,1504633.277,5,8,3.0528,6.788,3.2822,-1.7864,3.4231,-0.7056,0,0
2019/12/21,10:51:30,-1132914.168,6092525.188,1504633.282,5,9,2.963,6.1845,2.8326,-2.2813,2.6582,-1.3011,0,0
2019/12/21,10:52:00,-1132914.203,6092525.048,1504633.21,5,9,2.9652,6.1578,2.8236,-2.2767,2.629,-1.2911,0,0
2019/12/21,10:52:30,-1132914.352,6092525.205,1504633.345,5,9,2.9675,6.1315,2.8147,-2.2724,2.5999,-1.2811,0,0
2019/12/21,10:53:00,-1132914.302,6092525.063,1504633.608,5,10,2.9509,5.5631,2.7784,-2.4466,2.7566,-1.2184,0,0
2019/12/21,10:53:30,-1132914.447,6092525.375,1504633.645,5,9,2.9722,6.0799,2.7976,-2.2646,2.5419,-1.2612,0,0
2019/12/21,10:54:00,-1132914.644,6092525.353,1504633.39,5,9,3.1403,6.1732,2.8425,-1.7283,3.0329,-0.848,0,0
2019/12/21,10:54:30,-1132914.682,6092524.316,1504633.479,5,9,3.1439,6.1341,2.8331,-1.7301,3.0038,-0.8355,0,0
2019/12/21,10:55:00,-1132914.434,6092525.126,1504633.452,5,9,3.1475,6.0954,2.824,-1.7323,2.9749,-0.823,0,0
